Time,CV,MV,MVSP,DV1,DV2,DV3
387,72.05169678,46.49129868,46.50460052,70.99990082,24094.19922,0.631604016
388,72.06130219,46.49530029,46.48310089,70.99990082,24106.69922,0.630397022
389,72.05799866,46.47750092,46.46490097,70.99990082,24135.69922,0.630859971
390,72.0515976,46.47449875,46.4817009,70.99990082,24115.5,0.631973982
391,72.05780029,46.46714783,46.4817009,70.99990082,24121.19922,0.631569982
392,72.06400299,46.45980072,46.45140076,70.99990082,24126.90039,0.631165981
393,72.06710052,46.48300171,46.45059967,70.99990082,24062.30078,0.633547008
394,72.05239868,46.4734993,46.48429871,70.99990082,24081.69922,0.631941974
395,72.06800079,46.46490097,46.46699905,70.99990082,24077.40039,0.632503986
396,72.04160309,46.47109985,46.48669815,70.99990082,24044.09961,0.632668972
397,72.03935242,46.46579742,46.48669815,70.99990082,24062.05078,0.632565975
398,72.03710175,46.46049881,46.4477005,70.99990082,24080,0.632462978
399,72.05169678,46.47280121,46.45370102,70.99990082,24066.59961,0.632077992
400,72.0535965,46.47539902,46.45040131,70.99990082,24083.90039,0.633440018
401,72.03289795,46.45240021,46.49129868,70.99990082,24080.59961,0.631663978
402,72.04650116,46.44449997,46.44419861,70.99990082,24053.30078,0.633180976
403,72.04679871,46.4477005,46.44419861,70.99990082,24089.90039,0.632274032
404,72.04709625,46.45090103,46.49509811,70.99990082,24126.5,0.631367028
405,72.05780029,46.44260025,46.45890045,70.99990082,24115.19922,0.633711994
406,72.03730011,46.44150162,46.49240112,70.99990082,24078.19922,0.632993996
407,72.0463028,46.43389893,46.45840073,70.99990082,24075.09961,0.634355009
408,72.03990173,46.44150162,46.46780014,70.99990082,24053.59961,0.634015024
409,72.04820251,46.44554901,46.46780014,70.99990082,24065.64844,0.633802533
410,72.0565033,46.44960022,46.44739914,70.99990082,24077.69922,0.633589983
411,72.03009796,46.44179916,46.48109818,70.99990082,24068.80078,0.634570003
412,72.05599976,46.44060135,46.4496994,70.99990082,24094.09961,0.634428978
413,72.04370117,46.43650055,46.45849991,70.99990082,24045,0.634359002
414,72.03980255,46.43709946,46.46229935,70.99990082,24126.19922,0.634674013
415,72.04650116,46.44895172,46.46229935,70.99990082,24123,0.633938551
416,72.05319977,46.46080017,46.47359848,70.99990082,24119.80078,0.63320303
417,72.04850006,46.46049881,46.45249939,70.99990082,24080.80078,0.634379029
418,72.05619812,46.45259857,46.44150162,70.99990082,24102.80078,0.634571016
419,72.04699707,46.45940018,46.44520187,70.99990082,24130.5,0.634171009
420,72.0739975,46.45410156,46.44499969,70.99990082,24055.80078,0.634680986
421,72.06945038,46.4571991,46.44499969,70.99990082,24074.05078,0.634425998
422,72.06490326,46.46030045,46.41790009,70.99990082,24092.30078,0.634171009
423,72.06199646,46.46099854,46.44729996,70.99990082,24080.80078,0.633449972
424,72.05570221,46.44240189,46.44589996,70.99990082,24095,0.634621978
425,72.05870056,46.44150162,46.40319824,70.99990082,24107.40039,0.634061992
426,72.06790161,46.45159912,46.43109894,70.99990082,24127.19922,0.634607017
427,72.0585022,46.4477005,46.43109894,70.99990082,24104.55078,0.634150505
428,72.04910278,46.44380188,46.42890167,70.99990082,24081.90039,0.633693993
429,72.06310272,46.44409943,46.41579819,70.99990082,24090.80078,0.634518027
430,72.06500244,46.43569946,46.40859985,70.99990082,24128.5,0.635437012
431,72.0687027,46.42959976,46.43719864,70.99990082,24110.80078,0.63497901
432,72.06349945,46.41770172,46.41880035,70.99990082,24129.59961,0.634257019
433,72.06959534,46.41180038,46.41880035,70.99990082,24121.80078,0.635274053
434,72.07569885,46.40589905,46.42779922,70.99990082,24114,0.636291027
435,72.06710052,46.4192009,46.41550064,70.99990082,24094.30078,0.635083973
436,72.07610321,46.40660095,46.38809967,70.99990082,24094.80078,0.635680974
437,72.07240295,46.41500092,46.4090004,70.99990082,24093.19922,0.635156989
438,72.07749939,46.37870026,46.45100021,70.99990082,24067.59961,0.63695401
439,72.06719971,46.39430237,46.45100021,70.99990082,24075.94922,0.636032462
440,72.05690002,46.40990067,46.41559982,70.99990082,24084.30078,0.635110974
441,72.06880188,46.39759827,46.395401,70.99990082,24085.90039,0.63557303
442,72.06970215,46.40769958,46.40409851,70.99990082,24093.5,0.636255026
443,72.08059692,46.39970016,46.38899994,70.99990082,24047.30078,0.63647598
444,72.06420135,46.4029007,46.40930176,70.99990082,24121.30078,0.636713028
445,72.07260132,46.40039825,46.40930176,70.99990082,24102.44922,0.636026502
446,72.08100128,46.39789963,46.39160156,70.99990082,24083.59961,0.635339975
447,72.08999634,46.4048996,46.37340164,70.99990082,24112.30078,0.636888027
448,72.08080292,46.40599823,46.37260056,70.99990082,24103.59961,0.635657012
449,72.09190369,46.39799881,46.37189865,70.99990082,24080.09961,0.635699987
450,72.07990265,46.40250015,46.36809921,70.99990082,24117.90039,0.635496974
451,72.08399963,46.40000153,46.36809921,70.99990082,24119.35156,0.635523498
452,72.08809662,46.39749908,46.38339996,70.99990082,24120.80078,0.635550022
453,72.09069824,46.40280151,46.36569977,70.99990082,24075.80078,0.635336995
454,72.08930206,46.39429855,46.35300064,70.99990082,24105.59961,0.636236012
455,72.0739975,46.39360046,46.40190125,70.99990082,24084,0.635565996
456,72.07779694,46.39649963,46.40219879,70.99990082,24121.90039,0.637727976
457,72.08224487,46.38814926,46.40219879,70.99990082,24099.65039,0.637750983
458,72.08670044,46.37979889,46.34379959,70.99990082,24077.40039,0.637773991
459,72.0707016,46.37760162,46.39709854,70.99990082,24123.40039,0.63695401
460,72.07530212,46.36709976,46.3492012,70.99990082,24079.80078,0.635546982
461,72.07350159,46.34429932,46.38710022,70.99990082,24069.90039,0.63757199
462,72.07740021,46.36399841,46.34799957,70.99990082,24124,0.635800004
463,72.085495,46.35765076,46.34799957,70.99990082,24130.30078,0.635452509
464,72.09359741,46.35129929,46.36000061,70.99990082,24136.59961,0.635105014
465,72.08640289,46.35250092,46.37009811,70.99990082,24027,0.634519994
466,72.07849884,46.35309982,46.3647995,70.99990082,24081.19922,0.634432018
467,72.08149719,46.36220169,46.37400055,70.99990082,24068,0.634257019
468,72.08390045,46.35699844,46.32419968,70.99990082,24044.80078,0.634461999
469,72.09625244,46.35774994,46.32419968,70.99990082,24041.35156,0.635246992
470,72.1085968,46.35850143,46.29270172,70.99990082,24037.90039,0.636031985
471,72.10350037,46.34780121,46.32759857,70.99990082,24034.30078,0.636331022
472,72.10410309,46.35649872,46.32780075,70.99990082,24092.80078,0.63677597
473,72.12039948,46.33499908,46.29999924,70.99990082,24034.40039,0.635814011
474,72.09780121,46.33589935,46.34410095,70.99990082,24088.30078,0.636689007
475,72.09989929,46.33474731,46.34410095,70.99990082,24085.44922,0.636587977
476,72.10199738,46.33359909,46.32870102,70.99990082,24082.59961,0.636487007
477,72.09459686,46.31600189,46.32590103,70.99990082,24126.19922,0.635752976
478,72.1108017,46.29430008,46.31499863,70.99990082,24104,0.636615992
479,72.10199738,46.31850052,46.31930161,70.99990082,24136,0.637440979
480,72.09140015,46.31529999,46.34560013,70.99990082,24115.69922,0.638032019
481,72.10340118,46.30895233,46.34560013,70.99990082,24110.05078,0.637134016
482,72.11540222,46.30260086,46.32210159,70.99990082,24104.40039,0.636236012
483,72.08820343,46.30009842,46.33840179,70.99990082,24100.40039,0.637176991
484,72.09220123,46.30580139,46.30749893,70.99990082,24138.69922,0.636808991
485,72.09190369,46.30709839,46.30519867,70.99990082,24081.5,0.635941982
486,72.07959747,46.30450058,46.34000015,70.99990082,24138.19922,0.636325002
487,72.08860016,46.30310059,46.34000015,70.99990082,24128.5,0.636808991
488,72.09760284,46.30170059,46.32249832,70.99990082,24118.80078,0.637292981
489,72.08699799,46.31100082,46.29669952,70.99990082,24163.09961,0.636012018
490,72.05670166,46.31340027,46.31869888,70.99990082,24180.80078,0.635025978
491,72.07849884,46.31090164,46.29570007,70.99990082,24126.09961,0.635106027
492,72.0746994,46.29930115,46.33259964,70.99990082,24106.40039,0.636839986
493,72.06684875,46.29560089,46.33259964,70.99990082,24111.10156,0.636562467
494,72.05899811,46.29190063,46.29909897,70.99990082,24115.80078,0.636285007
495,72.07630157,46.31470108,46.31200027,70.99990082,24078.69922,0.63597101
496,72.06610107,46.31760025,46.29339981,70.99990082,24163,0.63637501
497,72.05970001,46.31129837,46.30609894,70.99990082,24183.19922,0.635338008
498,72.0714035,46.30530167,46.29999924,70.99990082,24115,0.636955023
499,72.07714844,46.31470108,46.29999924,70.99990082,24109.94922,0.636973023
500,72.082901,46.32410049,46.28530121,70.99990082,24104.90039,0.636991024
501,72.06089783,46.32339859,46.32289886,70.99990082,24118.5,0.635994017
502,72.07820129,46.31869888,46.27750015,70.99990082,24139.59961,0.636695981
503,72.06610107,46.29520035,46.3064003,70.99990082,24124.90039,0.636892021
504,72.08589935,46.30670166,46.2779007,70.99990082,24088.90039,0.637188971
505,72.07939911,46.30485153,46.2779007,70.99990082,24105.05078,0.63677299
506,72.07289886,46.3030014,46.30319977,70.99990082,24121.19922,0.636357009
507,72.0821991,46.28530121,46.27259827,70.99990082,24122.09961,0.638125002
508,72.07150269,46.28739929,46.27809906,70.99990082,24100.30078,0.636439025
509,72.05860138,46.28659821,46.27880096,70.99990082,24104.5,0.636227012
510,72.07800293,46.28229904,46.25740051,70.99990082,24063.69922,0.638571024
511,72.0749054,46.27465057,46.25740051,70.99990082,24074.09961,0.63795054
512,72.07180023,46.26699829,46.30369949,70.99990082,24084.5,0.637329996
513,72.06790161,46.27389908,46.28720093,70.99990082,24115.40039,0.638324976
514,72.06829834,46.26580048,46.29660034,70.99990082,24163.09961,0.637503028
515,72.06780243,46.24909973,46.26900101,70.99990082,24088.30078,0.638826013
516,72.05290222,46.27050018,46.27410126,70.99990082,24106.5,0.63865
517,72.06069946,46.26695251,46.27410126,70.99990082,24096.65039,0.638106465
518,72.0684967,46.26340103,46.2818985,70.99990082,24086.80078,0.63756299
519,72.07230377,46.24520111,46.26490021,70.99990082,24109.90039,0.638260007
520,72.08640289,46.25540161,46.21820068,70.99990082,24070.40039,0.638733029
521,72.06079865,46.25080109,46.27600098,70.99990082,24101.40039,0.638158977
522,72.06040192,46.24240112,46.25899887,70.99990082,24146.19922,0.636497021
523,72.05699921,46.24750137,46.25899887,70.99990082,24121.39844,0.636252522
524,72.0535965,46.25260162,46.24489975,70.99990082,24096.59961,0.636008024
525,72.07559967,46.24890137,46.23419952,70.99990082,24149.90039,0.636260986
526,72.07839966,46.24950027,46.25880051,70.99990082,24100.09961,0.636014998
527,72.06529999,46.26300049,46.26259995,70.99990082,24111,0.63557899
528,72.06109619,46.23469925,46.26150131,70.99990082,24167.5,0.636569977
529,72.0786972,46.24275208,46.26150131,70.99990082,24141.34961,0.636405468
530,72.09629822,46.25080109,46.23970032,70.99990082,24115.19922,0.636241019
531,72.06610107,46.24470139,46.27249908,70.99990082,24132.59961,0.636748016
532,72.07309723,46.23699951,46.21080017,70.99990082,24085.90039,0.636687994
533,72.05509949,46.25099945,46.2820015,70.99990082,24132.80078,0.636105001
534,72.06439972,46.2478981,46.25939941,70.99990082,24126.40039,0.635250986
535,72.07019806,46.24604797,46.25939941,70.99990082,24125.15039,0.635477483
536,72.0759964,46.24420166,46.23659897,70.99990082,24123.90039,0.635703981
537,72.07679749,46.24209976,46.25170135,70.99990082,24130.5,0.636039972
538,72.06529999,46.22689819,46.23089981,70.99990082,24025.69922,0.636605978
539,72.07589722,46.23540115,46.23699951,70.99990082,24135.69922,0.636201978
540,72.08879852,46.23749924,46.2655983,70.99990082,24060.5,0.635049999
541,72.08604431,46.23355103,46.2655983,70.99990082,24087.65039,0.635768533
542,72.08329773,46.229599,46.2317009,70.99990082,24114.80078,0.636487007
543,72.08509827,46.24530029,46.21979904,70.99990082,24129.19922,0.636530995
544,72.0891037,46.2419014,46.23709869,70.99990082,24078.69922,0.635381997
545,72.08959961,46.22629929,46.18809891,70.99990082,24098.40039,0.636407018
546,72.07920074,46.22990036,46.23130035,70.99990082,24111.59961,0.635102987
547,72.08074951,46.22920227,46.23130035,70.99990082,24090.89844,0.636016965
548,72.08229828,46.22850037,46.19459915,70.99990082,24070.19922,0.636931002
549,72.0861969,46.22909927,46.20289993,70.99990082,24131.09961,0.635365009
550,72.09120178,46.22029877,46.21360016,70.99990082,24076.5,0.634572983
551,72.09049988,46.22230148,46.17720032,70.99990082,24079.90039,0.635742009
552,72.08280182,46.2010994,46.21340179,70.99990082,24107.59961,0.634633005
553,72.08399963,46.19865036,46.21340179,70.99990082,24103.80078,0.635154486
554,72.08519745,46.19620132,46.2018013,70.99990082,24100,0.635676026
555,72.07150269,46.2132988,46.22100067,70.99990082,24071.59961,0.636709988
556,72.08460236,46.19900131,46.17369843,70.99990082,24158.80078,0.634827018
557,72.07969666,46.20800018,46.21160126,70.99990082,24033.90039,0.635034978
558,72.10340118,46.2010994,46.19850159,70.99990082,24091,0.636695981
559,72.10119629,46.19989777,46.19850159,70.99990082,24078.84961,0.635749996
560,72.09899902,46.19869995,46.19810104,70.99990082,24066.69922,0.63480401
561,72.08709717,46.19340134,46.18220139,70.99990082,24121.69922,0.634443998
562,72.10500336,46.19340134,46.1590004,70.99990082,24091.59961,0.636214972
563,72.08519745,46.19509888,46.19469833,70.99990082,24081.09961,0.634769022
564,72.09770203,46.18379974,46.16059875,70.99990082,24042.69922,0.636458993
565,72.09915161,46.17874908,46.16059875,70.99990082,24071.05078,0.63508749
566,72.1006012,46.17369843,46.18980026,70.99990082,24099.40039,0.633715987
567,72.10939789,46.16009903,46.145401,70.99990082,24060,0.635882974
568,72.0891037,46.14749908,46.22689819,70.99990082,24135,0.633257985
569,72.11049652,46.15819931,46.12350082,70.99990082,24045.90039,0.635532022
570,72.12349701,46.15380096,46.13980103,70.99990082,24082.19922,0.635208011
571,72.11769867,46.15509796,46.13980103,70.99990082,24085.94922,0.635688543
572,72.11190033,46.15639877,46.16500092,70.99990082,24089.69922,0.636169016
573,72.10220337,46.14640045,46.15100098,70.99990082,24051,0.635020018
574,72.1190033,46.15159988,46.12860107,70.99990082,24166.5,0.635742009
575,72.10919952,46.15499878,46.16590118,70.99990082,24113.69922,0.633270979
576,72.11530304,46.15050125,46.12409973,70.99990082,24080.59961,0.635267019
577,72.10935211,46.14920044,46.12409973,70.99990082,24120.5,0.634860039
578,72.10340118,46.14789963,46.18090057,70.99990082,24160.40039,0.634452999
579,72.09799957,46.13380051,46.14670181,70.99990082,24062.59961,0.633778989
580,72.11319733,46.12039948,46.1230011,70.99990082,24081.19922,0.637012005
581,72.11489868,46.10900116,46.11790085,70.99990082,24111,0.635224998
582,72.10489655,46.1169014,46.15359879,70.99990082,24098.80078,0.635864019
583,72.1121521,46.1181488,46.15359879,70.99990082,24084.75,0.636187017
584,72.11940002,46.11940002,46.0862999,70.99990082,24070.69922,0.636510015
585,72.10720062,46.1208992,46.13529968,70.99990082,24113.09961,0.635308981
586,72.13079834,46.11309814,46.10720062,70.99990082,24066,0.636798024
587,72.10559845,46.10589981,46.12170029,70.99990082,24117,0.636330009
588,72.10610199,46.11380005,46.15790176,70.99990082,24118.40039,0.63548702
589,72.10694885,46.11505127,46.15790176,70.99990082,24092.30078,0.634706497
590,72.10780334,46.11629868,46.11949921,70.99990082,24066.19922,0.633925974
591,72.11440277,46.10739899,46.10910034,70.99990082,24123,0.635711014
592,72.09559631,46.11510086,46.12070084,70.99990082,24084.59961,0.634437978
593,72.09259796,46.10609818,46.13529968,70.99990082,24083.19922,0.636793017
594,72.082901,46.10350037,46.09460068,70.99990082,24119.40039,0.635322988
595,72.08920288,46.10074997,46.09460068,70.99990082,24135,0.635356486
596,72.09549713,46.09799957,46.05690002,70.99990082,24150.59961,0.635389984
597,72.08959961,46.09659958,46.14020157,70.99990082,24035.80078,0.636602998
598,72.09649658,46.1012001,46.09560013,70.99990082,24107.30078,0.63716799
599,72.09889984,46.09960175,46.10860062,70.99990082,24101.69922,0.636397004
600,72.09999847,46.10219955,46.08209991,70.99990082,24111.69922,0.636476994
601,72.09770203,46.10644913,46.08209991,70.99990082,24102.59961,0.636541009
602,72.09539795,46.1106987,46.09500122,70.99990082,24093.5,0.636605024
603,72.10910034,46.09759903,46.07189941,70.99990082,24069.69922,0.636786997
604,72.11209869,46.11790085,46.11809921,70.99990082,24105.80078,0.636906028
605,72.10749817,46.10409927,46.0870018,70.99990082,24133,0.636126995
606,72.10369873,46.10490036,46.08110046,70.99990082,24144.80078,0.635828972
607,72.10704803,46.11074829,46.08110046,70.99990082,24132.60156,0.635257959
608,72.11039734,46.11660004,46.03480148,70.99990082,24120.40039,0.634687006
609,72.09989929,46.09669876,46.08440018,70.99990082,24126.80078,0.635047019
610,72.09259796,46.09320068,46.07979965,70.99990082,24129.59961,0.63469702
611,72.09580231,46.0909996,46.04840088,70.99990082,24096.09961,0.635366976
612,72.0861969,46.08250046,46.07600021,70.99990082,24097.09961,0.63579601
613,72.09694672,46.0775528,46.07600021,70.99990082,24086.69922,0.636166513
614,72.10769653,46.07260132,46.06930161,70.99990082,24076.30078,0.636537015
615,72.10109711,46.06309891,46.02360153,70.99990082,24090.90039,0.635571003
616,72.07929993,46.05659866,46.08359909,70.99990082,24083.69922,0.636080027
617,72.08499908,46.07109833,46.06909943,70.99990082,24107,0.634621978
